match_id,updated_at,odds_type,pool_id,pool_status,inst_no,inplay,line_type,line_id,line_status,condition,comb_id,str,status,current_odds,selection_str,selection_name_en,selection_name_ch
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,4,123,AVAILABLE,11.0,123,Daniel CARVAJAL,丹尼爾卡華積
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,5,120,AVAILABLE,8.5,120,David ALABA,阿拉巴
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,6,216,AVAILABLE,13.0,216,DAVID LOPEZ Silva,大衛盧比斯施華
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,7,101,AVAILABLE,1.34,101,Kylian MBAPPE,基利安麥巴比
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,8,121,AVAILABLE,9.0,121,Trent ALEXANDER-ARNOLD,阿歷山大阿諾特
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,9,212,AVAILABLE,6.0,212,Bryan GIL,拜仁基爾
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,10,125,AVAILABLE,11.0,125,Ferland MENDY,費蘭特文迪
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,11,118,AVAILABLE,9.0,118,Eduardo CAMAVINGA,卡馬雲加
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,12,114,AVAILABLE,8.5,114,EDER Gabriel MILITAO,艾達米列達奧
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,13,102,AVAILABLE,2.0,102,VINICIUS JUNIOR,雲尼斯奧斯祖利亞
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,14,108,AVAILABLE,4.4,108,Federico VALVERDE,費達歷高華維迪
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,15,113,AVAILABLE,6.5,113,Aurelien TCHOUAMENI,曹亞文尼
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,16,105,AVAILABLE,2.98,105,Jude BELLINGHAM,祖迪比寧咸
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,17,219,AVAILABLE,13.0,219,Axel WITSEL,韋素
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,18,204,AVAILABLE,2.8,204,Azzedine OUNAHI,奧拿希
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,19,104,AVAILABLE,3.05,104,Brahim DIAZ,巴謙戴亞斯
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,20,217,AVAILABLE,15.0,217,ALEX MORENO,阿歷斯摩蘭奴
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,21,119,AVAILABLE,10.0,119,Fran GARCIA,法蘭加西亞
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,22,107,AVAILABLE,3.4,107,Arda GULER,艾達古拿
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,23,202,AVAILABLE,2.78,202,Vladyslav VANAT,華拉特
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,24,117,AVAILABLE,7.5,117,Dean HUIJSEN,甸恩胡積臣
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,25,220,AVAILABLE,13.0,220,FRAN Beltran,法蘭貝坦
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,26,224,AVAILABLE,17.0,224,Arnau MARTINEZ,阿拿奧馬天尼斯
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,27,206,AVAILABLE,3.5,206,Viktor TSYGANKOV,謝根高夫
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,28,203,AVAILABLE,3.0,203,Abel RUIZ,艾比雷斯
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,29,218,AVAILABLE,13.0,218,Alejandro FRANCES,阿歷真度法蘭西斯
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,30,214,AVAILABLE,8.0,214,Ivan MARTIN,艾雲馬田
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,31,211,AVAILABLE,5.0,211,Thomas LEMAR,湯馬士林馬
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,32,112,AVAILABLE,7.0,112,Alvaro CARRERAS,艾華路卡利拉斯
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,33,207,AVAILABLE,5.0,207,Claudio ECHEVERRI,卡迪奧艾捷維利
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,34,225,AVAILABLE,17.0,225,Vitor REIS,域陀萊斯
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,35,210,AVAILABLE,5.6,210,Papa BA,柏巴巴亞
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,36,116,AVAILABLE,8.5,116,Raul ASENCIO,魯爾阿辛斯奧
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,37,124,AVAILABLE,11.0,124,Diego AGUADO,迪亞高艾古亞度
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,38,103,AVAILABLE,2.42,103,Gonzalo GARCIA,干沙路加西亞
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,39,221,AVAILABLE,16.0,221,Hugo RINCON,曉高連干
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,40,209,AVAILABLE,5.5,209,Joel ROCA,祖爾洛卡
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,41,205,AVAILABLE,4.0,205,Juan Fernando ARANGO,祖安艾蘭高
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,42,115,AVAILABLE,7.0,115,Jorge CESTERO,佐治施斯迪路
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,43,106,AVAILABLE,3.25,106,Cesar PALACIOS,施薩柏拉斯奧斯
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,44,110,AVAILABLE,5.0,110,Thiago PITARCH,泰亞高比達治
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,45,111,AVAILABLE,5.5,111,Manuel ANGEL,文路爾安祖
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,46,223,AVAILABLE,17.0,223,Antonio SALGUERO,安東尼奧薩古亞路
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,47,208,AVAILABLE,5.9,208,Javier SARASA,查維亞沙拉薩
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,48,215,AVAILABLE,10.0,215,Pol ARNAU,保爾阿拿奧
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,49,222,AVAILABLE,15.0,222,Lass KOUROUMA,拿斯古路馬
50065598,2026-04-11 06:31:03.834000+08:00,AGS,1564210053,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,50,213,AVAILABLE,6.1,213,Ricard ARTERO,列卡特阿迪路
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,30,218,LOSE,45.0,218,Alejandro FRANCES,阿歷真度法蘭西斯
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,31,214,LOSE,27.0,214,Ivan MARTIN,艾雲馬田
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,32,211,WIN,19.0,211,Thomas LEMAR,湯馬士林馬
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,34,207,LOSE,18.0,207,Claudio ECHEVERRI,卡迪奧艾捷維利
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,35,225,LOSE,60.0,225,Vitor REIS,域陀萊斯
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,37,116,LOSE,28.0,116,Raul ASENCIO,魯爾阿辛斯奧
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,20,104,LOSE,10.0,104,Brahim DIAZ,巴謙戴亞斯
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,21,217,LOSE,50.0,217,ALEX MORENO,阿歷斯摩蘭奴
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,22,119,LOSE,30.0,119,Fran GARCIA,法蘭加西亞
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,27,224,LOSE,60.0,224,Arnau MARTINEZ,阿拿奧馬天尼斯
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,28,206,LOSE,12.0,206,Viktor TSYGANKOV,謝根高夫
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,12,118,LOSE,29.0,118,Eduardo CAMAVINGA,卡馬雲加
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,13,114,LOSE,28.0,114,EDER Gabriel MILITAO,艾達米列達奧
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,14,102,LOSE,6.0,102,VINICIUS JUNIOR,雲尼斯奧斯祖利亞
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,15,108,LOSE,13.0,108,Federico VALVERDE,費達歷高華維迪
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,17,105,LOSE,9.5,105,Jude BELLINGHAM,祖迪比寧咸
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,18,219,LOSE,45.0,219,Axel WITSEL,韋素
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,19,204,LOSE,9.5,204,Azzedine OUNAHI,奧拿希
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,1,000,LOSE,3.6,00,No Next Scorer,無下一名入球球員
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,5,123,LOSE,35.0,123,Daniel CARVAJAL,丹尼爾卡華積
50065598,2026-04-11 06:31:03.834000+08:00,NGS,1606272051,PAYOUTSTARTED,2,True,in-play,0,PAYOUTSTARTED,0.0,8,101,LOSE,3.7,101,Kylian MBAPPE,基利安麥巴比
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,22,02:04,LOSE,1000.0,2:4,2:4,2:4
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,23,00:05,LOSE,1000.0,0:5,0:5,0:5
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,24,01:05,LOSE,1000.0,1:5,1:5,1:5
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,25,02:05,LOSE,1000.0,2:5,2:5,2:5
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,26,AO,LOSE,1000.0,AOHS,Away Others (Home Scores),客其他(主有入球)
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,27,00:00,LOSE,5.4,0:0,0:0,0:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,28,01:01,WIN,1.1,1:1,1:1,1:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,29,02:02,LOSE,125.0,2:2,2:2,2:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,30,03:03,LOSE,1000.0,3:3,3:3,3:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,31,DO,LOSE,1000.0,DO,Draw Others,和其他
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,32,OHN,LOSE,250.0,HOAN,Home Others (Away No Goal),主其他(客無入球)
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,33,OAN,LOSE,1000.0,AOHN,Away Others (Home No Goal),客其他(主無入球)
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,14,00:01,LOSE,10.5,0:1,0:1,0:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,10,05:00,LOSE,60.0,5:0,5:0,5:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,11,05:01,LOSE,1000.0,5:1,5:1,5:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,12,05:02,LOSE,1000.0,5:2,5:2,5:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,13,HO,LOSE,1000.0,HOAS,Home Others (Away Scores),主其他(客有入球)
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,15,00:02,LOSE,40.0,0:2,0:2,0:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,16,01:02,LOSE,24.1,1:2,1:2,1:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,17,00:03,LOSE,250.0,0:3,0:3,0:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,18,01:03,LOSE,1000.0,1:3,1:3,1:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,19,02:03,LOSE,1000.0,2:3,2:3,2:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,20,00:04,LOSE,1000.0,0:4,0:4,0:4
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,21,01:04,LOSE,1000.0,1:4,1:4,1:4
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,1,01:00,LOSE,3.44,1:0,1:0,1:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,2,02:00,LOSE,2.9,2:0,2:0,2:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,3,02:01,LOSE,6.0,2:1,2:1,2:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,4,03:00,LOSE,5.4,3:0,3:0,3:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,5,03:01,LOSE,125.0,3:1,3:1,3:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,6,03:02,LOSE,1000.0,3:2,3:2,3:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,7,04:00,LOSE,15.5,4:0,4:0,4:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,8,04:01,LOSE,1000.0,4:1,4:1,4:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,in-play,0,PAYOUTSTARTED,0.0,9,04:02,LOSE,1000.0,4:2,4:2,4:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,1,01:00,AVAILABLE,11.5,1:0,1:0,1:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,2,02:00,AVAILABLE,8.5,2:0,2:0,2:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,3,02:01,AVAILABLE,7.75,2:1,2:1,2:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,4,03:00,AVAILABLE,9.25,3:0,3:0,3:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,5,03:01,AVAILABLE,8.75,3:1,3:1,3:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,6,03:02,AVAILABLE,15.0,3:2,3:2,3:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,7,04:00,AVAILABLE,13.5,4:0,4:0,4:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,8,04:01,AVAILABLE,11.5,4:1,4:1,4:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,9,04:02,AVAILABLE,23.0,4:2,4:2,4:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,10,05:00,AVAILABLE,23.0,5:0,5:0,5:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,11,05:01,AVAILABLE,23.0,5:1,5:1,5:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,12,05:02,AVAILABLE,40.0,5:2,5:2,5:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,13,HO,AVAILABLE,13.0,HOAS,Home Others (Away Scores),主其他(客有入球)
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,14,00:01,AVAILABLE,30.0,0:1,0:1,0:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,15,00:02,AVAILABLE,40.0,0:2,0:2,0:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,16,01:02,AVAILABLE,19.0,1:2,1:2,1:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,17,00:03,AVAILABLE,80.0,0:3,0:3,0:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,18,01:03,AVAILABLE,40.0,1:3,1:3,1:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,19,02:03,AVAILABLE,35.0,2:3,2:3,2:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,20,00:04,AVAILABLE,300.0,0:4,0:4,0:4
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,21,01:04,AVAILABLE,125.0,1:4,1:4,1:4
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,22,02:04,AVAILABLE,80.0,2:4,2:4,2:4
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,23,00:05,AVAILABLE,800.0,0:5,0:5,0:5
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,24,01:05,AVAILABLE,600.0,1:5,1:5,1:5
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,25,02:05,AVAILABLE,450.0,2:5,2:5,2:5
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,26,AO,AVAILABLE,70.0,AOHS,Away Others (Home Scores),客其他(主有入球)
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,27,00:00,AVAILABLE,30.0,0:0,0:0,0:0
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,28,01:01,AVAILABLE,11.5,1:1,1:1,1:1
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,29,02:02,AVAILABLE,14.0,2:2,2:2,2:2
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,30,03:03,AVAILABLE,40.0,3:3,3:3,3:3
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,31,DO,AVAILABLE,80.0,DO,Draw Others,和其他
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,32,OHN,AVAILABLE,30.0,HOAN,Home Others (Away No Goal),主其他(客無入球)
50065598,2026-04-11 06:31:03.834000+08:00,CRS,1564199009,PAYOUTSTARTED,0,True,pre-play,0,AVAILABLE,0.0,33,OAN,AVAILABLE,1000.0,AOHN,Away Others (Home No Goal),客其他(主無入球)
